frame,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14
1010,0.025615,0.979869,0.011959,0.000242,0.001470,0.001752,0.024153,0.004359,0.002177,0.015702,0.274796,0.001807,0.000446,0.000998,0.012786
1011,0.015967,0.951231,0.005220,0.000467,0.002684,0.000796,0.006900,0.001733,0.001412,0.006623,0.053736,0.001049,0.000398,0.000589,0.004739
1012,0.000241,0.000001,0.999729,0.000006,0.000162,0.000280,0.000325,0.596877,0.001041,0.055705,0.021154,0.000506,0.000266,0.000658,0.004215
1013,0.109261,0.932312,0.003754,0.000405,0.003237,0.001938,0.016547,0.003647,0.002996,0.023723,0.135836,0.001833,0.000625,0.001180,0.009505
1014,0.014530,0.985335,0.003020,0.000551,0.001822,0.000785,0.019418,0.003284,0.001274,0.001870,0.101365,0.001100,0.000208,0.000287,0.009748
1015,0.088663,0.943240,0.004996,0.000473,0.002791,0.001998,0.070469,0.002071,0.003433,0.017419,0.110883,0.001849,0.000688,0.001000,0.010491
1016,0.005910,0.989025,0.002927,0.001091,0.000973,0.000542,0.007855,0.005669,0.001000,0.001433,0.316249,0.000964,0.000186,0.000283,0.008319
1017,0.005804,0.988478,0.002875,0.001147,0.000990,0.000546,0.008322,0.005517,0.001017,0.001530,0.329933,0.000977,0.000190,0.000293,0.008584
1018,0.000024,0.996890,0.000710,0.000240,0.000112,0.000114,0.000359,0.001417,0.000502,0.002325,0.009139,0.000151,0.000041,0.000039,0.000953
1019,0.000024,0.998110,0.001107,0.000149,0.000097,0.000094,0.000409,0.001378,0.000434,0.002694,0.032651,0.000148,0.000040,0.000043,0.001756
1020,0.001653,0.994035,0.001889,0.000262,0.000485,0.000273,0.004189,0.001507,0.000581,0.001568,0.006936,0.000367,0.000069,0.000058,0.004144
1021,0.000044,0.996194,0.003837,0.000269,0.000282,0.000297,0.001466,0.000658,0.000738,0.002490,0.016212,0.000321,0.000102,0.000074,0.002612
1022,0.003275,0.993353,0.000558,0.000140,0.002430,0.003689,0.001112,0.003845,0.003166,0.150075,0.005616,0.000743,0.000400,0.001620,0.013153
1023,0.000596,0.000006,0.998570,0.000068,0.001097,0.001074,0.000430,0.312422,0.001814,0.257735,0.019513,0.000942,0.000871,0.001673,0.003827
1024,0.001264,0.997531,0.000065,0.000440,0.001243,0.002018,0.000625,0.003328,0.002165,0.130633,0.028690,0.000552,0.000234,0.001344,0.012938
1025,0.026621,0.860485,0.001375,0.001807,0.002676,0.004090,0.004030,0.001167,0.004498,0.131454,0.001210,0.000921,0.000556,0.001943,0.016372
1026,0.000139,0.994526,0.000482,0.000116,0.004581,0.000802,0.000170,0.001319,0.000417,0.001350,0.000344,0.000230,0.000158,0.000233,0.002093
1027,0.000000,0.998604,0.000018,0.000247,0.007339,0.000696,0.000011,0.001627,0.000166,0.000311,0.000199,0.000072,0.000061,0.000147,0.000769
1028,0.000001,0.999553,0.000009,0.000541,0.001209,0.000571,0.000019,0.017363,0.000973,0.005106,0.000623,0.000113,0.000125,0.001303,0.003383
1029,0.000147,0.996183,0.000156,0.002331,0.002456,0.001413,0.000680,0.003883,0.011545,0.391513,0.007603,0.000697,0.000720,0.006435,0.004779
1030,0.000001,0.999878,0.000015,0.000017,0.000192,0.000193,0.000023,0.001337,0.000199,0.000404,0.000280,0.000043,0.000022,0.000091,0.000873
1031,0.000005,0.999262,0.000114,0.000136,0.000880,0.000419,0.000043,0.001530,0.000280,0.000962,0.000605,0.000100,0.000052,0.000193,0.001270
1032,0.000002,0.999635,0.000016,0.000063,0.000813,0.000214,0.000012,0.000816,0.000188,0.001521,0.000505,0.000039,0.000031,0.000184,0.000560
1033,0.000000,0.999631,0.000088,0.000028,0.000098,0.000034,0.000002,0.000566,0.000054,0.000144,0.000230,0.000012,0.000006,0.000018,0.000166
1034,0.000182,0.000006,0.999808,0.000030,0.000271,0.000793,0.000600,0.001388,0.001207,0.994100,0.018109,0.000391,0.002407,0.000814,0.001298
1035,0.000000,0.999574,0.000683,0.000019,0.000173,0.000094,0.000008,0.000990,0.000124,0.000346,0.000282,0.000033,0.000017,0.000033,0.000360
1036,0.000004,0.998381,0.000818,0.000044,0.000155,0.000130,0.000012,0.000520,0.000137,0.000247,0.000345,0.000046,0.000017,0.000053,0.000387
1037,0.000000,0.998912,0.000174,0.000074,0.000288,0.000140,0.000009,0.000522,0.000069,0.000080,0.000125,0.000027,0.000012,0.000020,0.000201
1038,0.000000,0.998853,0.000169,0.000083,0.000305,0.000137,0.000009,0.000545,0.000070,0.000078,0.000122,0.000026,0.000011,0.000020,0.000211
1039,0.000000,0.999539,0.000035,0.000054,0.000444,0.000084,0.000001,0.000972,0.000045,0.000062,0.000075,0.000011,0.000009,0.000020,0.000230
1040,0.000000,0.999100,0.000023,0.000060,0.000300,0.000098,0.000000,0.000798,0.000033,0.000041,0.000034,0.000008,0.000007,0.000012,0.000149
1041,0.000000,0.999546,0.000029,0.000141,0.000210,0.000197,0.000003,0.001690,0.000162,0.000498,0.000278,0.000029,0.000022,0.000045,0.000418
1042,0.000000,0.999697,0.000029,0.000244,0.000144,0.000131,0.000005,0.009857,0.000401,0.001713,0.000757,0.000034,0.000025,0.000135,0.000732
1043,0.000006,0.999738,0.000084,0.000056,0.000263,0.001014,0.000294,0.001759,0.004104,0.238041,0.003274,0.000184,0.000162,0.007889,0.003697
1044,0.000015,0.997163,0.003251,0.001612,0.000093,0.000263,0.000265,0.007820,0.004571,0.442002,0.005851,0.000227,0.000172,0.002924,0.012285
1045,0.000374,0.000001,0.999807,0.000046,0.000104,0.000233,0.000652,0.000975,0.001066,0.996026,0.032586,0.000352,0.000620,0.000746,0.001276
1046,0.000000,0.999911,0.000009,0.000057,0.000301,0.000053,0.000002,0.008033,0.000075,0.000157,0.000129,0.000012,0.000010,0.000103,0.000841
1047,0.000000,0.999867,0.000004,0.000051,0.000317,0.000030,0.000002,0.001292,0.000040,0.000030,0.000075,0.000008,0.000005,0.000023,0.000486
1048,0.000026,0.998656,0.000230,0.000066,0.000045,0.000045,0.000006,0.000263,0.000073,0.000209,0.080959,0.000043,0.000006,0.000041,0.000543
1049,0.000153,0.998477,0.001030,0.000250,0.000050,0.000084,0.000049,0.001008,0.000402,0.004873,0.593321,0.000168,0.000037,0.000332,0.002263
1050,0.000027,0.999532,0.000263,0.000214,0.000080,0.000099,0.000172,0.001349,0.000385,0.003199,0.201398,0.000138,0.000045,0.000219,0.002083
1051,0.000042,0.999158,0.000251,0.000335,0.000150,0.000118,0.000106,0.001473,0.000397,0.003846,0.092216,0.000150,0.000050,0.000295,0.002122
1052,0.000003,0.999363,0.000507,0.000382,0.000087,0.000064,0.000088,0.000567,0.000208,0.002238,0.072599,0.000102,0.000045,0.000195,0.002051
1053,0.000051,0.993801,0.034890,0.000977,0.000110,0.000131,0.001071,0.000809,0.000691,0.007181,0.510724,0.000436,0.000135,0.000604,0.004766
1054,0.000230,0.992623,0.018965,0.001459,0.000186,0.000423,0.001523,0.000794,0.002122,0.032429,0.139776,0.000713,0.000336,0.002239,0.006063
1055,0.000641,0.985611,0.021160,0.000819,0.000353,0.000484,0.002510,0.001292,0.002032,0.028788,0.143514,0.000810,0.000332,0.001390,0.006410
1056,0.000380,0.000004,0.999642,0.000028,0.000149,0.000844,0.000400,0.000442,0.000786,0.996667,0.006373,0.000254,0.002967,0.000749,0.000751
1057,0.000376,0.985962,0.000732,0.000838,0.001299,0.000234,0.000583,0.001040,0.000318,0.003078,0.010611,0.000251,0.000105,0.000199,0.001988
1058,0.000059,0.996754,0.000116,0.001288,0.000580,0.000123,0.000228,0.000723,0.000208,0.001851,0.008255,0.000126,0.000052,0.000288,0.001873
1059,0.000401,0.991298,0.000282,0.000901,0.001335,0.000278,0.000412,0.001012,0.000326,0.002001,0.003682,0.000259,0.000093,0.000494,0.002853
1060,0.000037,0.998790,0.000255,0.000106,0.000706,0.000091,0.000353,0.000186,0.000102,0.000205,0.002980,0.000102,0.000043,0.000072,0.001201
1061,0.000270,0.998660,0.000126,0.000807,0.001284,0.000537,0.001073,0.000614,0.000416,0.002919,0.012700,0.000352,0.000133,0.000280,0.003501
1062,0.005011,0.994318,0.000388,0.000758,0.002711,0.000533,0.001148,0.001379,0.000697,0.002619,0.111619,0.000702,0.000153,0.000427,0.006136
1063,0.009733,0.970922,0.000771,0.004845,0.003137,0.001022,0.004301,0.003261,0.002129,0.016068,0.216021,0.001292,0.000272,0.001236,0.014092
1064,0.066907,0.954736,0.005802,0.000967,0.003524,0.001257,0.020530,0.002873,0.002663,0.011666,0.236079,0.002333,0.000419,0.001833,0.028225
1065,0.000278,0.998176,0.000469,0.001521,0.000711,0.000249,0.000948,0.001407,0.000389,0.000887,0.029800,0.000336,0.000151,0.000235,0.004685
1066,0.000371,0.996386,0.000714,0.001361,0.000272,0.000110,0.001232,0.000870,0.000331,0.000564,0.026586,0.000249,0.000064,0.000102,0.002590
1067,0.000070,0.000014,0.999730,0.000122,0.000460,0.000763,0.000239,0.002798,0.000914,0.969074,0.016109,0.000561,0.002233,0.001544,0.004286
1068,0.000975,0.994068,0.000500,0.001476,0.000377,0.000096,0.000239,0.002146,0.000235,0.001091,0.044943,0.000227,0.000074,0.000148,0.004710
1069,0.003324,0.993022,0.000099,0.000907,0.000310,0.000088,0.000116,0.003093,0.000205,0.001190,0.034817,0.000172,0.000044,0.000191,0.004569
1070,0.000674,0.996117,0.003829,0.001914,0.000189,0.000151,0.001467,0.003044,0.000561,0.002165,0.243063,0.000427,0.000107,0.000336,0.009936
1071,0.000282,0.998724,0.001024,0.000991,0.000172,0.000182,0.001513,0.002658,0.000681,0.004429,0.143772,0.000354,0.000186,0.000310,0.007810
1072,0.127572,0.777237,0.001504,0.012742,0.001665,0.001720,0.026306,0.002172,0.010485,0.738026,0.019228,0.001796,0.000763,0.002193,0.028355
1073,0.010986,0.994434,0.000690,0.000386,0.001480,0.000646,0.003523,0.006099,0.001130,0.005376,0.034139,0.000780,0.000244,0.000440,0.012919
1074,0.269046,0.741445,0.000255,0.004344,0.002367,0.001474,0.009234,0.007750,0.007461,0.508120,0.071545,0.002232,0.000996,0.003607,0.019309
1075,0.007113,0.985349,0.003269,0.000908,0.003100,0.001224,0.005503,0.028032,0.002204,0.040299,0.189742,0.001542,0.000695,0.001473,0.014326
1076,0.019786,0.946425,0.000189,0.030306,0.000423,0.000489,0.011398,0.002090,0.003270,0.025827,0.159794,0.000962,0.000270,0.000831,0.040396
1077,0.011780,0.990109,0.000731,0.005203,0.001097,0.001108,0.005523,0.020786,0.005415,0.093009,0.254255,0.001566,0.000775,0.002233,0.040707
1078,0.000632,0.000009,0.999563,0.000053,0.000611,0.000832,0.001136,0.009079,0.003349,0.797337,0.286194,0.001858,0.002141,0.008739,0.014383
1079,0.017286,0.966143,0.026709,0.002071,0.000686,0.000821,0.009038,0.018965,0.003111,0.047976,0.578362,0.001572,0.000508,0.001140,0.021594
1080,0.002189,0.996116,0.000796,0.000619,0.000924,0.001746,0.001328,0.013158,0.002572,0.205111,0.027447,0.000749,0.000353,0.001108,0.025230
1081,0.062195,0.951280,0.001730,0.001135,0.004662,0.001468,0.004221,0.025271,0.001902,0.010940,0.050860,0.001390,0.000382,0.000754,0.027429
1082,0.008021,0.989134,0.000450,0.000066,0.002824,0.001610,0.000721,0.006294,0.001276,0.041613,0.016365,0.000654,0.000225,0.000873,0.011819
1083,0.000876,0.988726,0.000382,0.000571,0.003860,0.000809,0.000378,0.003414,0.000524,0.003284,0.042085,0.000486,0.000134,0.000603,0.011678
1084,0.004999,0.994417,0.000193,0.000235,0.001031,0.001298,0.001053,0.002851,0.001838,0.058256,0.091403,0.000595,0.000238,0.000759,0.008503
1085,0.001948,0.990860,0.005587,0.000801,0.000665,0.000454,0.001224,0.004007,0.000782,0.001938,0.174116,0.000600,0.000096,0.000422,0.015027
1086,0.006942,0.991332,0.004143,0.000931,0.000379,0.001542,0.002769,0.005490,0.006426,0.219398,0.376607,0.001238,0.000609,0.004320,0.026826
1087,0.009385,0.984337,0.009334,0.000795,0.000479,0.001380,0.002685,0.007706,0.003120,0.050238,0.391950,0.001221,0.000350,0.001789,0.021451
1088,0.006680,0.989829,0.002548,0.001396,0.001343,0.001202,0.003070,0.007783,0.001601,0.008541,0.150894,0.001055,0.000276,0.000676,0.023542
1089,0.054373,0.000109,0.974591,0.000005,0.000270,0.000216,0.001252,0.007729,0.003064,0.021806,0.898737,0.001450,0.000173,0.001275,0.003056
1090,0.011766,0.983309,0.006651,0.000390,0.001331,0.001567,0.004086,0.006346,0.001835,0.013917,0.172212,0.001165,0.000300,0.001081,0.017030
1091,0.009904,0.964410,0.004227,0.001411,0.002892,0.001630,0.006631,0.005763,0.001312,0.001864,0.030508,0.001070,0.000241,0.000362,0.009079
1092,0.003830,0.985017,0.010807,0.002277,0.000368,0.001232,0.008029,0.003724,0.005706,0.131184,0.096121,0.001097,0.000463,0.001414,0.013091
1093,0.061488,0.953533,0.001823,0.000644,0.002537,0.002515,0.035103,0.003983,0.004357,0.086327,0.077465,0.001693,0.000655,0.000853,0.016213
1094,0.018487,0.936102,0.002130,0.000426,0.009291,0.002220,0.012493,0.005363,0.002140,0.097276,0.012425,0.001119,0.000427,0.001445,0.016267
1095,0.012009,0.911458,0.002314,0.001168,0.008086,0.001425,0.027694,0.008955,0.002958,0.022791,0.004293,0.001129,0.000523,0.000631,0.008250
1096,0.043537,0.759111,0.000184,0.000141,0.014502,0.001046,0.053331,0.000663,0.001418,0.010979,0.001140,0.000456,0.000346,0.000867,0.000875
1097,0.000332,0.968430,0.000094,0.000293,0.013232,0.001406,0.000251,0.000875,0.000798,0.009242,0.001025,0.000301,0.000151,0.000711,0.001543
1098,0.000003,0.994551,0.000188,0.001385,0.001191,0.000293,0.000010,0.002028,0.000153,0.000667,0.013322,0.000097,0.000073,0.000231,0.000908
1099,0.000002,0.999835,0.000023,0.000077,0.000523,0.000526,0.000017,0.002138,0.000597,0.005734,0.000495,0.000090,0.000065,0.000870,0.002039
1100,0.003452,0.000002,0.996075,0.000087,0.002641,0.001325,0.001420,0.000288,0.000924,0.985996,0.011638,0.000463,0.002836,0.000756,0.000319
1101,0.000001,0.999369,0.000048,0.000078,0.001049,0.000189,0.000024,0.001260,0.000172,0.000388,0.000358,0.000052,0.000031,0.000055,0.000466
1102,0.000074,0.998692,0.000375,0.000104,0.000273,0.000410,0.000351,0.002374,0.002578,0.057443,0.000779,0.000201,0.000185,0.001053,0.001248
1103,0.000001,0.999707,0.000142,0.000099,0.000352,0.000122,0.000008,0.004062,0.000157,0.000358,0.000666,0.000051,0.000023,0.000067,0.000977
1104,0.000008,0.999625,0.000132,0.000067,0.000251,0.000260,0.000026,0.005582,0.000583,0.001569,0.001779,0.000111,0.000043,0.000179,0.001824
1105,0.000001,0.999441,0.000290,0.000064,0.000405,0.000180,0.000020,0.004855,0.000218,0.000484,0.001964,0.000086,0.000033,0.000064,0.001128
1106,0.000002,0.999121,0.000052,0.000045,0.000683,0.000276,0.000011,0.000768,0.000189,0.000421,0.000141,0.000049,0.000019,0.000124,0.000389
1107,0.000024,0.999127,0.000448,0.000042,0.000261,0.000183,0.000033,0.001773,0.000258,0.000394,0.001488,0.000092,0.000029,0.000056,0.000663
1108,0.000235,0.997192,0.000659,0.000093,0.000631,0.000570,0.000284,0.002817,0.008635,0.180566,0.003914,0.000471,0.000228,0.003684,0.002339
1109,0.000001,0.999614,0.000165,0.000020,0.000415,0.000250,0.000008,0.002884,0.000190,0.000517,0.000258,0.000049,0.000021,0.000206,0.000615
1110,0.000016,0.999512,0.000051,0.000079,0.000812,0.000357,0.000054,0.001198,0.000430,0.001215,0.000603,0.000095,0.000055,0.000350,0.000554
1111,0.996695,0.000006,0.004801,0.000006,0.001017,0.000322,0.009815,0.010196,0.003373,0.765763,0.004432,0.000423,0.011056,0.000260,0.000091
1112,0.999792,0.000000,0.004119,0.000000,0.000011,0.000012,0.004185,0.000348,0.002441,0.378869,0.007507,0.000203,0.000048,0.000071,0.000069
1113,0.138249,0.000003,0.942998,0.000027,0.000946,0.000879,0.005570,0.000828,0.002012,0.943264,0.015500,0.000671,0.001974,0.000551,0.000298
1114,0.000001,0.999772,0.000040,0.000052,0.000118,0.000075,0.000017,0.001091,0.000216,0.000474,0.001993,0.000037,0.000021,0.000051,0.000382
1115,0.000001,0.999790,0.000054,0.000052,0.000118,0.000051,0.000012,0.000910,0.000149,0.000234,0.002363,0.000030,0.000017,0.000030,0.000337
1116,0.000001,0.999780,0.000057,0.000054,0.000126,0.000051,0.000013,0.001008,0.000152,0.000222,0.002498,0.000031,0.000018,0.000030,0.000340
1117,0.000089,0.998851,0.000034,0.000029,0.000946,0.000120,0.000028,0.000768,0.000122,0.000184,0.046145,0.000076,0.000016,0.000172,0.000975
1118,0.000964,0.997840,0.000162,0.000010,0.000373,0.000092,0.000075,0.000320,0.000124,0.000480,0.568250,0.000127,0.000019,0.000158,0.002151
1119,0.009522,0.994766,0.001067,0.000034,0.000051,0.000129,0.000247,0.001132,0.001159,0.017989,0.903451,0.000266,0.000048,0.000618,0.007281
1120,0.001110,0.997224,0.025616,0.000113,0.000062,0.000112,0.000122,0.004173,0.000603,0.023065,0.932006,0.000300,0.000130,0.001058,0.005875
1121,0.026992,0.967345,0.007356,0.000316,0.000114,0.000099,0.000445,0.000788,0.000491,0.008601,0.963633,0.000368,0.000084,0.001006,0.006167
1122,0.179960,0.895813,0.020491,0.000423,0.000639,0.000758,0.002656,0.004432,0.002119,0.256132,0.686101,0.001079,0.001045,0.007329,0.018704
1123,0.346710,0.783659,0.032136,0.000068,0.001283,0.000960,0.002234,0.001129,0.001250,0.161191,0.727996,0.001023,0.000930,0.014201,0.005691
1124,0.007057,0.000000,0.997339,0.000013,0.000265,0.000323,0.002314,0.000529,0.001514,0.973856,0.019480,0.000342,0.000871,0.000345,0.000207
1125,0.001871,0.995780,0.005655,0.000124,0.000366,0.000355,0.000272,0.001525,0.000931,0.113660,0.645033,0.000387,0.000649,0.014814,0.010980
1126,0.027692,0.785998,0.100831,0.000333,0.000663,0.000386,0.000341,0.002779,0.000540,0.008543,0.169383,0.000560,0.000522,0.002265,0.037239
1127,0.004809,0.989138,0.004402,0.000822,0.000401,0.000259,0.000422,0.003101,0.000617,0.015352,0.648161,0.000508,0.000329,0.001637,0.018141
1128,0.004353,0.968269,0.001350,0.008116,0.000465,0.000257,0.003296,0.001948,0.001063,0.034432,0.054231,0.000550,0.000192,0.000546,0.008640
1129,0.018127,0.944515,0.000047,0.000668,0.002201,0.000229,0.000364,0.002291,0.000484,0.011733,0.014060,0.000342,0.000107,0.000522,0.010434
1130,0.000300,0.999000,0.000297,0.000253,0.000508,0.000356,0.000827,0.001583,0.001780,0.126620,0.054867,0.000345,0.000314,0.001511,0.006253
1131,0.001253,0.994940,0.001534,0.001156,0.000692,0.000668,0.004661,0.006580,0.003426,0.037068,0.045688,0.000766,0.000240,0.001122,0.014915
1132,0.340158,0.166356,0.327440,0.005526,0.000521,0.000735,0.007730,0.002386,0.003846,0.431162,0.746766,0.002092,0.000759,0.005989,0.012340
1133,0.020261,0.932443,0.011761,0.005840,0.000797,0.000825,0.014748,0.008830,0.003892,0.090309,0.055396,0.001349,0.000574,0.000628,0.018506
1134,0.651092,0.152902,0.019523,0.005757,0.010311,0.002402,0.583637,0.002879,0.005946,0.074293,0.007475,0.003484,0.001258,0.001105,0.008959
1135,0.002315,0.000000,0.998774,0.000006,0.000123,0.000228,0.002454,0.001490,0.002321,0.740627,0.049200,0.000467,0.000841,0.000652,0.000491
1136,0.336342,0.740115,0.002035,0.002653,0.001007,0.000929,0.012404,0.002753,0.005653,0.321022,0.035587,0.001546,0.000411,0.001512,0.012783
1137,0.019600,0.991119,0.000825,0.000303,0.000541,0.000637,0.003373,0.003815,0.001946,0.076838,0.127845,0.000759,0.000256,0.000868,0.015446
1138,0.005150,0.993491,0.001916,0.000302,0.000405,0.000407,0.001998,0.002449,0.000779,0.005799,0.073467,0.000517,0.000113,0.000287,0.010124
1139,0.053564,0.956861,0.000177,0.000864,0.002427,0.000957,0.002289,0.004621,0.001894,0.060535,0.063029,0.000794,0.000387,0.001231,0.006742
1140,0.006378,0.882042,0.000027,0.000575,0.017737,0.000412,0.000224,0.002268,0.000318,0.002928,0.001868,0.000227,0.000059,0.000252,0.002720
1141,0.000003,0.998172,0.000006,0.000168,0.002327,0.000277,0.000062,0.002341,0.000257,0.005944,0.002741,0.000073,0.000052,0.000241,0.000901
1142,0.000028,0.998915,0.000344,0.000134,0.000533,0.000159,0.000110,0.001187,0.000509,0.004216,0.000794,0.000100,0.000051,0.000123,0.001133
1143,0.001938,0.990045,0.000304,0.001127,0.000545,0.000527,0.001652,0.001929,0.002867,0.036693,0.008939,0.000551,0.000133,0.000607,0.003294
1144,0.017377,0.988181,0.000418,0.000825,0.001188,0.000697,0.003431,0.002758,0.002412,0.016117,0.025422,0.000722,0.000133,0.000369,0.007852
1145,0.062816,0.894542,0.011522,0.001934,0.001442,0.000969,0.037616,0.003301,0.005148,0.043286,0.035256,0.001534,0.000254,0.000556,0.022897
1146,0.014301,0.000001,0.995183,0.000012,0.000090,0.000241,0.001978,0.001385,0.001891,0.703252,0.013883,0.000416,0.000347,0.000320,0.000285
1147,0.010811,0.978825,0.000268,0.000203,0.000868,0.000450,0.000827,0.003174,0.000856,0.008957,0.003304,0.000311,0.000136,0.000147,0.003465
1148,0.000132,0.997586,0.000163,0.000027,0.000174,0.000035,0.000062,0.000224,0.000115,0.000219,0.000165,0.000034,0.000020,0.000019,0.000491
1149,0.000043,0.996010,0.000057,0.000824,0.001314,0.000147,0.000039,0.002318,0.000300,0.001048,0.002573,0.000114,0.000064,0.000130,0.000999
1150,0.071311,0.154693,0.638014,0.002410,0.000836,0.000563,0.000774,0.010663,0.002225,0.048085,0.899717,0.001668,0.000381,0.002698,0.007153
1151,0.688313,0.204696,0.036105,0.000636,0.001384,0.002056,0.012241,0.021311,0.015604,0.694627,0.052019,0.003060,0.000758,0.003702,0.012651
1152,0.000257,0.993319,0.000051,0.000062,0.001287,0.000157,0.000032,0.003103,0.000166,0.001298,0.000447,0.000080,0.000030,0.000107,0.001885
1153,0.000002,0.998187,0.000069,0.000342,0.001062,0.000159,0.000041,0.001661,0.000225,0.000902,0.000818,0.000073,0.000052,0.000050,0.001545
1154,0.000000,0.998182,0.000182,0.000189,0.000431,0.000191,0.000005,0.000640,0.000137,0.000613,0.000139,0.000043,0.000029,0.000047,0.000371
1155,0.000009,0.995044,0.000408,0.000772,0.000628,0.000180,0.000022,0.016084,0.000349,0.001113,0.000880,0.000101,0.000036,0.000137,0.003839
1156,0.000006,0.992192,0.000388,0.000220,0.000607,0.000142,0.000040,0.000318,0.000195,0.000567,0.000365,0.000078,0.000020,0.000049,0.000442
1157,0.090838,0.000000,0.978257,0.000002,0.000021,0.000066,0.001201,0.000583,0.002579,0.253257,0.013823,0.000257,0.000045,0.000099,0.000102
1158,0.000006,0.992598,0.000452,0.000731,0.000636,0.000207,0.000037,0.002602,0.000237,0.000545,0.000442,0.000101,0.000021,0.000050,0.001078
1159,0.000008,0.991568,0.000526,0.000693,0.000642,0.000215,0.000039,0.002642,0.000249,0.000563,0.000413,0.000104,0.000021,0.000052,0.001063
1160,0.000008,0.991729,0.000523,0.000702,0.000636,0.000209,0.000039,0.002720,0.000249,0.000553,0.000427,0.000103,0.000021,0.000052,0.001096
1161,0.000001,0.999485,0.000170,0.000140,0.000196,0.000028,0.000011,0.000552,0.000057,0.000058,0.000375,0.000026,0.000008,0.000009,0.000621
1162,0.000047,0.999308,0.000084,0.000046,0.000377,0.000078,0.000034,0.001034,0.000160,0.000107,0.001055,0.000065,0.000009,0.000019,0.001265
1163,0.000005,0.999714,0.000028,0.000127,0.000308,0.000081,0.000025,0.001809,0.000183,0.000209,0.001033,0.000052,0.000016,0.000023,0.000900
1164,0.000003,0.999780,0.000043,0.000023,0.000166,0.000031,0.000010,0.000471,0.000151,0.000162,0.000494,0.000031,0.000006,0.000016,0.000656
1165,0.000009,0.999430,0.000007,0.000440,0.000400,0.000138,0.000048,0.003629,0.000230,0.000186,0.001531,0.000060,0.000018,0.000021,0.000835
1166,0.008110,0.993773,0.000117,0.000352,0.001616,0.000450,0.000851,0.003367,0.000971,0.002624,0.001752,0.000365,0.000053,0.000426,0.021526
1167,0.003655,0.993817,0.000135,0.000560,0.004748,0.000975,0.002113,0.001975,0.001365,0.002765,0.002778,0.000519,0.000084,0.000393,0.013150
1168,0.091453,0.000000,0.977340,0.000008,0.000082,0.000199,0.004234,0.001684,0.006242,0.332445,0.007310,0.000564,0.000150,0.000329,0.000239
1169,0.007144,0.969968,0.000061,0.000777,0.001557,0.000202,0.001983,0.000682,0.000859,0.001733,0.003186,0.000254,0.000053,0.000288,0.001880
1170,0.001869,0.992373,0.000049,0.000192,0.000834,0.000125,0.000424,0.002215,0.000464,0.001513,0.003920,0.000148,0.000025,0.000233,0.002112
1171,0.003773,0.900486,0.000526,0.001083,0.000441,0.000099,0.000215,0.001355,0.000386,0.000798,0.004352,0.000184,0.000022,0.000114,0.000931
1172,0.021260,0.863612,0.081494,0.001492,0.000599,0.000728,0.007706,0.000875,0.004083,0.085702,0.774074,0.002117,0.000369,0.004389,0.020263
1173,0.008852,0.961365,0.001559,0.032243,0.000561,0.000892,0.006649,0.003819,0.004132,0.098239,0.340220,0.001144,0.000780,0.001488,0.009259
1174,0.026776,0.907971,0.008164,0.001228,0.001434,0.000882,0.005713,0.006613,0.001148,0.004146,0.008974,0.000935,0.000151,0.000263,0.014133
1175,0.012681,0.965837,0.001528,0.000520,0.001891,0.000722,0.000938,0.007459,0.000623,0.002929,0.005924,0.000472,0.000072,0.000220,0.014685
1176,0.004066,0.986055,0.000299,0.000566,0.000620,0.000330,0.000093,0.009366,0.000264,0.001915,0.003252,0.000161,0.000031,0.000190,0.007637
1177,0.000240,0.997056,0.000078,0.000175,0.000624,0.000263,0.000132,0.002224,0.000187,0.000374,0.000960,0.000108,0.000025,0.000040,0.003400
1178,0.000012,0.998626,0.000062,0.000218,0.000788,0.000123,0.000019,0.002047,0.000080,0.000303,0.000909,0.000051,0.000022,0.000024,0.001533
1179,0.239241,0.000000,0.926702,0.000000,0.000025,0.000096,0.000958,0.003828,0.004505,0.019327,0.005605,0.000442,0.000068,0.000254,0.000298
1180,0.000002,0.999489,0.000030,0.000120,0.000363,0.000120,0.000017,0.003886,0.000120,0.000461,0.001356,0.000042,0.000017,0.000044,0.001880
1181,0.000003,0.998468,0.000129,0.000341,0.000921,0.000112,0.000121,0.003048,0.000258,0.000434,0.001779,0.000083,0.000028,0.000034,0.000997
1182,0.000007,0.999453,0.000010,0.000129,0.000366,0.000080,0.000071,0.002446,0.000300,0.001719,0.002130,0.000059,0.000044,0.000118,0.000848
1183,0.000018,0.996828,0.000065,0.000436,0.001455,0.000162,0.000077,0.005692,0.000345,0.000812,0.001052,0.000096,0.000037,0.000110,0.001104
1184,0.000001,0.998031,0.000128,0.000580,0.000441,0.000103,0.000031,0.011569,0.000481,0.001839,0.001847,0.000090,0.000026,0.000194,0.001782
1185,0.000110,0.990539,0.000261,0.001195,0.000796,0.000192,0.000153,0.005847,0.000696,0.001633,0.001788,0.000161,0.000035,0.000189,0.002856
1186,0.000008,0.984983,0.000118,0.005313,0.001098,0.000208,0.000050,0.009400,0.000450,0.002528,0.001418,0.000134,0.000036,0.000200,0.001397
1187,0.000003,0.994013,0.000260,0.001101,0.000564,0.000084,0.000026,0.005713,0.000187,0.000211,0.001472,0.000079,0.000015,0.000031,0.001239
